# API Specification - Pass
# Auto-generated by classify_fixtures.rb

API SPEC 11P
API SPEC 12C
API SPEC 5CT
API SPEC 5L
API SPEC 6A
API SPEC 8C
API SPEC Q1
API SPEC 12D
API SPEC 12F
API SPEC 16B
API SPEC 5CRA
API SPEC 11B
API SPEC 14A
API SPEC 16RCD
API SPEC 17J
API SPEC 19E
API SPEC 20A
API SPEC 20E
API SPEC 7V
API SPEC 11AX
API SPEC 16C
API SPEC 19ICV
